Customer ID,NumInvoices,TotalQuantity,TotalSpend,FirstPurchaseDate,LastPurchaseDate,UniqueProducts,Country
15461,2,230,3.79,2010-03-18 12:40:00,2010-09-05 12:31:00,1,United Kingdom
15462,1,323,74.8,2010-09-20 10:23:00,2010-09-20 10:23:00,30,United Kingdom
15465,15,1512,746.18,2009-12-10 09:42:00,2010-12-05 10:12:00,77,United Kingdom
15466,3,698,485.15,2009-12-03 12:28:00,2010-11-15 12:50:00,172,United Kingdom
15468,1,1245,151.49,2010-11-12 09:39:00,2010-11-12 09:39:00,56,United Kingdom
15469,1,134,82.05,2010-09-27 10:09:00,2010-09-27 10:09:00,19,United Kingdom
15470,1,232,1.26,2010-05-13 09:35:00,2010-05-13 09:35:00,4,United Kingdom
15471,2,417,196.13,2010-06-07 12:17:00,2010-11-24 14:39:00,67,United Kingdom
15473,1,104,8.05,2010-09-21 09:14:00,2010-09-21 09:14:00,3,United Kingdom
15474,1,56,87.62,2010-04-23 11:14:00,2010-04-23 11:14:00,19,United Kingdom
15476,4,1174,224.85,2010-09-23 14:00:00,2010-11-24 15:17:00,67,United Kingdom
15477,1,216,3.1999999999999997,2010-02-28 10:37:00,2010-02-28 10:37:00,2,United Kingdom
15478,1,269,69.31,2010-05-13 18:49:00,2010-05-13 18:49:00,23,United Kingdom
15479,1,38,45.4,2009-12-06 15:08:00,2009-12-06 15:08:00,9,United Kingdom
15480,2,1547,536.08,2010-02-01 14:52:00,2010-08-27 15:14:00,161,Malta
15481,1,1450,65.76,2010-11-03 14:52:00,2010-11-03 14:52:00,38,Norway
15482,7,1512,174.05,2009-12-02 16:59:00,2010-11-18 11:02:00,41,United Kingdom
15483,6,615,310.25,2010-01-24 15:42:00,2010-11-19 13:24:00,148,United Kingdom
15484,2,924,113.0,2009-12-05 15:18:00,2010-06-17 16:16:00,53,United Kingdom
15485,5,1288,328.27,2009-12-01 17:31:00,2010-12-01 13:23:00,45,United Kingdom
15486,1,40,2.55,2010-06-30 13:15:00,2010-06-30 13:15:00,1,United Kingdom
15487,1,144,34.47,2010-01-29 12:07:00,2010-01-29 12:07:00,14,United Kingdom
15488,4,178,19.38,2010-05-05 13:03:00,2010-09-09 11:59:00,8,United Kingdom
15489,5,656,231.22,2010-01-15 16:58:00,2010-11-04 11:48:00,43,United Kingdom
15490,1,85,88.15,2010-10-05 13:11:00,2010-10-05 13:11:00,22,United Kingdom
15493,4,699,1470.96,2010-02-23 11:14:00,2010-11-15 12:43:00,200,United Kingdom
15494,3,1949,534.96,2009-12-10 20:16:00,2010-08-18 16:54:00,219,United Kingdom
15495,1,194,39.35,2010-11-25 13:46:00,2010-11-25 13:46:00,20,United Kingdom
15496,1,98,58.089999999999996,2010-03-18 13:16:00,2010-03-18 13:16:00,22,United Kingdom
15497,7,2313,400.15,2009-12-18 15:08:00,2010-11-22 13:15:00,61,United Kingdom
15498,19,6517,1362.79,2009-12-16 17:27:00,2010-12-08 14:46:00,340,United Kingdom
15499,1,60,120.4,2009-12-16 12:17:00,2009-12-16 12:17:00,40,United Kingdom
15501,2,206,222.94,2010-10-20 12:47:00,2010-10-31 11:15:00,64,United Kingdom
15502,5,1625,619.53,2010-06-03 11:12:00,2010-12-06 14:55:00,114,United Kingdom
15503,1,62,107.61,2009-12-13 11:34:00,2009-12-13 11:34:00,50,United Kingdom
15504,3,112,192.32,2010-02-12 12:34:00,2010-07-07 12:02:00,32,United Kingdom
15506,3,799,230.41,2010-08-19 12:38:00,2010-11-23 12:48:00,82,United Kingdom
15509,1,72,115.94,2010-11-24 14:48:00,2010-11-24 14:48:00,26,United Kingdom
15512,2,167,80.01,2010-02-01 13:23:00,2010-11-14 12:39:00,22,United Kingdom
15513,18,5122,1536.59,2010-01-13 14:59:00,2010-12-09 09:23:00,154,United Kingdom
15514,7,2068,305.85,2009-12-04 16:37:00,2010-11-25 14:53:00,96,United Kingdom
15515,1,131,20.12,2010-11-17 13:39:00,2010-11-17 13:39:00,7,United Kingdom
15518,7,1550,641.28,2009-12-20 12:21:00,2010-11-25 19:36:00,166,United Kingdom
15519,2,116,109.19,2010-09-19 13:57:00,2010-11-21 14:35:00,34,United Kingdom
15521,8,2677,707.54,2010-01-05 10:19:00,2010-11-04 18:40:00,120,United Kingdom
15523,15,15741,491.2,2009-12-02 15:16:00,2010-11-16 15:27:00,63,United Kingdom
15524,1,24,82.2,2010-04-12 09:19:00,2010-04-12 09:19:00,8,United Kingdom
15525,2,264,220.99,2010-11-22 12:10:00,2010-12-01 13:17:00,66,United Kingdom
15527,15,1229,667.57,2009-12-15 17:31:00,2010-11-10 12:13:00,118,United Kingdom
15529,2,992,259.36,2010-11-10 14:26:00,2010-12-08 12:24:00,133,United Kingdom
15530,1,390,66.17,2010-07-15 11:10:00,2010-07-15 11:10:00,31,United Kingdom
15532,6,821,1321.39,2010-06-08 14:52:00,2010-11-28 15:18:00,280,United Kingdom
15534,1,63,29.9,2009-12-14 12:48:00,2009-12-14 12:48:00,8,United Kingdom
15535,2,180,261.23,2010-09-16 20:04:00,2010-10-31 14:09:00,50,United Kingdom
15536,1,242,23.79,2010-10-26 16:31:00,2010-10-26 16:31:00,16,United Kingdom
15538,6,1016,104.39999999999999,2010-02-14 12:38:00,2010-06-20 10:49:00,3,United Kingdom
15540,1,244,22.45,2010-11-29 11:10:00,2010-11-29 11:10:00,16,United Kingdom
15542,3,469,661.48,2009-12-02 11:53:00,2010-07-15 13:32:00,212,United Kingdom
15543,1,83,60.85,2010-09-06 11:28:00,2010-09-06 11:28:00,28,United Kingdom
15544,12,3910,465.46999999999997,2010-01-28 14:39:00,2010-12-02 12:47:00,125,United Kingdom
15545,1,75,92.47,2010-12-03 17:28:00,2010-12-03 17:28:00,31,United Kingdom
15546,2,198,65.4,2010-04-12 11:45:00,2010-04-12 11:51:00,6,United Kingdom
15547,12,3303,1803.74,2009-12-06 13:40:00,2010-11-28 13:56:00,364,United Kingdom
15548,1,64,74.64,2010-04-23 12:20:00,2010-04-23 12:20:00,23,United Kingdom
15549,5,242,184.32,2010-01-11 13:16:00,2010-10-14 16:54:00,43,United Kingdom
15550,8,849,482.38,2009-12-03 15:15:00,2010-11-26 11:14:00,138,United Kingdom
15551,6,596,353.75,2010-06-07 15:05:00,2010-11-10 14:04:00,95,United Kingdom
15552,1,106,36.1,2010-03-26 16:17:00,2010-03-26 16:17:00,13,United Kingdom
15555,22,4571,1831.25,2009-12-06 11:58:00,2010-12-09 16:53:00,436,United Kingdom
15558,1,86,107.11,2010-03-10 15:25:00,2010-03-10 15:25:00,23,United Kingdom
15559,1,526,230.6,2010-05-20 14:06:00,2010-05-20 14:06:00,62,United Kingdom
15560,2,72,26.44,2010-11-07 10:14:00,2010-11-07 10:15:00,10,United Kingdom
15561,4,1067,170.76,2010-02-14 12:22:00,2010-11-21 10:40:00,44,United Kingdom
15562,2,522,70.58,2009-12-13 15:17:00,2010-10-11 10:33:00,31,United Kingdom
15563,3,1518,277.63,2010-01-28 11:36:00,2010-07-13 11:57:00,111,United Kingdom
15564,2,42,8.870000000000001,2010-02-01 15:58:00,2010-09-02 15:52:00,4,United Kingdom
15566,2,153,25.73,2009-12-15 14:53:00,2010-11-12 12:11:00,9,United Kingdom
15569,5,1070,275.33,2010-02-28 10:55:00,2010-11-14 10:46:00,102,United Kingdom
15570,14,2212,1747.64,2010-03-28 14:04:00,2010-12-05 12:57:00,302,United Kingdom
15571,10,2242,1461.0,2009-12-06 12:10:00,2010-11-18 14:25:00,410,United Kingdom
15572,3,919,479.45,2010-04-14 14:38:00,2010-11-24 13:16:00,113,United Kingdom
15573,3,417,316.62,2009-12-10 14:19:00,2010-03-31 13:40:00,104,United Kingdom
15574,3,600,436.8,2010-09-01 14:37:00,2010-12-02 15:46:00,159,United Kingdom
15575,1,6,15.55,2010-03-30 12:50:00,2010-03-30 12:50:00,3,United Kingdom
15577,2,32,84.95,2009-12-13 16:17:00,2009-12-16 14:54:00,20,United Kingdom
15579,3,603,379.18,2010-10-03 14:37:00,2010-11-21 15:38:00,106,United Kingdom
15580,8,959,555.97,2010-02-07 11:21:00,2010-11-28 11:00:00,150,United Kingdom
15581,25,2858,1393.54,2009-12-02 12:19:00,2010-12-08 14:38:00,455,United Kingdom
15583,1,63,85.16,2010-11-28 15:04:00,2010-11-28 15:04:00,37,United Kingdom
15584,2,173,330.42,2010-02-07 12:16:00,2010-11-05 11:34:00,93,United Kingdom
15586,3,1338,60.04,2010-01-08 10:02:00,2010-04-26 11:00:00,30,United Kingdom
15587,3,216,14.370000000000001,2010-08-05 08:44:00,2010-11-12 12:07:00,3,United Kingdom
15588,1,96,24.15,2010-01-31 12:19:00,2010-01-31 12:19:00,4,United Kingdom
15590,5,832,219.96,2010-04-12 10:09:00,2010-11-22 14:49:00,75,United Kingdom
15591,3,58,31.950000000000003,2010-02-04 09:20:00,2010-05-06 09:23:00,6,United Kingdom
15595,1,144,8.8,2010-08-09 12:27:00,2010-08-09 12:27:00,4,United Kingdom
15596,5,815,389.34,2010-07-28 11:46:00,2010-12-09 16:10:00,65,United Kingdom
15597,1,114,48.5,2010-05-13 13:10:00,2010-05-13 13:10:00,15,United Kingdom
15598,1,244,43.03,2010-10-08 09:20:00,2010-10-08 09:20:00,22,United Kingdom
15599,1,380,63.34,2010-09-20 10:15:00,2010-09-20 10:15:00,31,United Kingdom
15600,4,657,253.09,2010-04-25 11:50:00,2010-10-07 14:30:00,55,United Kingdom
15601,17,6078,1066.98,2009-12-01 14:53:00,2010-12-02 10:39:00,161,United Kingdom
15602,8,1212,216.08,2009-12-02 09:35:00,2010-12-06 15:35:00,47,United Kingdom
15603,1,32,2.5,2010-03-01 16:02:00,2010-03-01 16:02:00,2,United Kingdom
15605,5,271,220.02,2010-01-14 14:03:00,2010-12-01 13:38:00,37,United Kingdom
15606,8,723,278.93,2010-03-02 14:48:00,2010-11-14 15:27:00,47,United Kingdom
15607,8,1268,239.37,2010-01-08 12:16:00,2010-06-14 11:55:00,83,United Kingdom
15608,1,548,93.67999999999999,2010-10-20 10:10:00,2010-10-20 10:10:00,45,United Kingdom
15611,13,243,326.99,2010-01-25 14:50:00,2010-11-21 11:35:00,24,United Kingdom
15613,1,700,46.18,2010-04-08 12:51:00,2010-04-08 12:51:00,27,United Kingdom
15614,4,1632,275.74,2010-03-23 11:13:00,2010-09-28 10:46:00,73,United Kingdom
15615,24,6582,1198.8,2009-12-02 15:28:00,2010-11-14 12:07:00,193,United Kingdom
15616,1,137,91.09,2010-09-27 13:10:00,2010-09-27 13:10:00,13,United Kingdom
15617,3,485,134.75,2010-07-20 13:16:00,2010-11-08 16:07:00,41,United Kingdom
15620,1,334,74.31,2010-10-26 11:32:00,2010-10-26 11:32:00,29,United Kingdom
15622,8,2417,787.64,2010-03-04 10:29:00,2010-10-08 14:35:00,197,United Kingdom
15623,7,962,336.7,2009-12-10 14:46:00,2010-11-11 10:19:00,77,United Kingdom
15625,5,1832,140.14,2010-06-15 15:23:00,2010-11-28 12:23:00,78,United Kingdom
15626,1,372,50.47,2010-10-14 17:16:00,2010-10-14 17:16:00,31,United Kingdom
15627,2,344,39.25,2010-07-05 11:56:00,2010-09-08 14:14:00,23,United Kingdom
15628,9,1925,427.54,2009-12-13 13:39:00,2010-12-08 09:51:00,86,United Kingdom
15629,4,1518,221.7,2010-06-25 11:39:00,2010-09-15 13:46:00,39,United Kingdom
15630,1,187,45.0,2010-03-05 14:30:00,2010-03-05 14:30:00,20,United Kingdom
15631,1,525,87.52,2010-03-07 14:52:00,2010-03-07 14:52:00,39,United Kingdom
15633,13,2058,595.93,2009-12-08 17:51:00,2010-07-18 13:54:00,77,United Kingdom
15634,1,128,68.10000000000001,2010-11-21 15:30:00,2010-11-21 15:30:00,19,United Kingdom
15635,1,5,37.7,2010-11-09 08:58:00,2010-11-09 08:58:00,2,United Kingdom
15636,2,276,127.15,2010-05-19 11:37:00,2010-09-28 15:10:00,27,United Kingdom
15637,4,523,80.46000000000001,2009-12-15 17:54:00,2010-10-22 08:24:00,23,United Kingdom
15638,6,1134,84.4,2010-04-08 14:37:00,2010-11-26 11:52:00,20,United Kingdom
15639,2,526,102.24,2010-04-13 13:11:00,2010-09-14 09:05:00,40,United Kingdom
15640,15,5759,816.7,2009-12-14 16:36:00,2010-12-02 15:40:00,138,United Kingdom
15641,8,2860,391.82,2009-12-06 15:31:00,2010-11-08 14:05:00,168,United Kingdom
15642,1,270,2.5,2009-12-10 11:51:00,2009-12-10 11:51:00,6,United Kingdom
15645,2,140,73.58,2010-10-10 12:51:00,2010-10-21 18:36:00,16,United Kingdom
15646,3,657,79.59,2010-10-25 13:06:00,2010-12-02 16:59:00,50,United Kingdom
15647,1,124,18.6,2010-10-20 15:09:00,2010-10-20 15:09:00,11,United Kingdom
15649,3,293,60.7,2010-11-17 16:22:00,2010-12-07 10:06:00,8,United Kingdom
15650,2,210,175.06,2010-03-21 11:46:00,2010-07-06 10:41:00,33,United Kingdom
15651,2,392,55.18,2010-04-22 13:26:00,2010-10-15 13:42:00,28,United Kingdom
15652,4,451,360.02,2010-08-11 16:58:00,2010-11-17 15:14:00,76,United Kingdom
15658,4,451,335.91,2009-12-03 11:19:00,2010-12-02 10:53:00,59,United Kingdom
15659,2,50,58.63,2010-02-24 13:32:00,2010-11-18 10:51:00,8,United Kingdom
15660,7,843,160.63,2010-02-05 16:01:00,2010-12-09 09:49:00,44,United Kingdom
15661,6,543,114.09,2010-05-10 07:59:00,2010-11-25 08:21:00,26,United Kingdom
15662,2,145,45.4,2009-12-01 13:49:00,2010-02-16 16:47:00,12,United Kingdom
15664,3,367,130.17,2010-02-28 12:50:00,2010-09-16 18:09:00,45,United Kingdom
15665,3,1128,381.87,2010-03-14 15:07:00,2010-10-24 14:08:00,122,United Kingdom
15666,2,469,136.73,2010-08-01 15:41:00,2010-08-24 16:14:00,62,United Kingdom
15670,1,41,36.65,2010-06-01 15:34:00,2010-06-01 15:34:00,7,United Kingdom
15672,1,10,20.65,2009-12-14 16:52:00,2009-12-14 16:52:00,3,United Kingdom
15673,5,1847,352.39,2010-02-22 14:28:00,2010-09-14 11:08:00,95,United Kingdom
15674,8,2373,823.29,2009-12-08 17:08:00,2010-10-18 12:46:00,199,United Kingdom
15675,1,97,52.0,2010-10-31 14:14:00,2010-10-31 14:14:00,14,United Kingdom
15677,2,356,135.45,2010-09-02 12:08:00,2010-10-14 15:19:00,32,United Kingdom
15678,2,883,249.19,2010-07-05 12:49:00,2010-11-09 14:38:00,67,United Kingdom
15680,8,2122,579.2,2009-12-02 12:15:00,2010-12-08 14:43:00,128,United Kingdom
15681,9,576,148.58,2010-05-24 14:18:00,2010-11-25 15:07:00,23,United Kingdom
15682,2,222,53.53,2010-01-21 14:37:00,2010-04-19 15:30:00,25,United Kingdom
15683,1,201,41.14,2010-08-23 12:01:00,2010-08-23 12:01:00,16,United Kingdom
15684,3,77,54.05,2009-12-04 16:13:00,2010-06-10 18:51:00,9,United Kingdom
15685,1,36,29.970000000000002,2010-09-15 13:43:00,2010-09-15 13:43:00,17,United Kingdom
15686,1,72,1.25,2010-10-15 13:50:00,2010-10-15 13:50:00,1,United Kingdom
15688,1,95,64.37,2010-10-17 12:06:00,2010-10-17 12:06:00,26,United Kingdom
15689,1,123,54.09,2010-04-01 09:53:00,2010-04-01 09:53:00,15,United Kingdom
15691,3,140,43.6,2009-12-06 16:01:00,2010-11-10 12:26:00,10,United Kingdom
15693,1,30,1.25,2010-02-18 14:37:00,2010-02-18 14:37:00,1,United Kingdom
15694,12,981,347.81,2009-12-07 15:43:00,2010-12-09 09:30:00,43,United Kingdom
15695,2,272,167.74,2010-01-27 10:56:00,2010-04-21 10:36:00,35,United Kingdom
15696,5,371,319.83,2010-01-24 14:36:00,2010-10-12 10:24:00,36,United Kingdom
15697,1,127,48.25,2010-01-19 09:10:00,2010-01-19 09:10:00,14,United Kingdom
15698,1,60,1.9,2010-03-25 17:38:00,2010-03-25 17:38:00,2,United Kingdom
15702,1,102,74.66,2010-08-20 14:50:00,2010-08-20 14:50:00,29,Nigeria
15704,2,695,288.46,2010-05-05 14:51:00,2010-07-25 15:00:00,75,United Kingdom
15708,3,408,477.64,2010-10-10 11:33:00,2010-12-05 11:12:00,57,United Kingdom
15709,1,48,110.21,2010-04-29 18:31:00,2010-04-29 18:31:00,20,United Kingdom
15710,1,641,270.98,2010-10-18 17:05:00,2010-10-18 17:05:00,110,United Kingdom
15711,2,199,84.45,2010-01-24 12:13:00,2010-06-01 12:14:00,25,United Kingdom
15712,7,791,453.85,2009-12-01 11:17:00,2010-11-25 18:04:00,69,United Kingdom
15713,3,360,178.99,2009-12-16 09:41:00,2010-12-08 15:16:00,39,United Kingdom
15714,3,175,34.89,2010-06-02 12:08:00,2010-09-12 14:22:00,14,United Kingdom
15715,5,246,155.36,2010-03-30 12:17:00,2010-06-02 09:56:00,33,United Kingdom
15716,8,1071,604.77,2009-12-07 12:42:00,2010-12-05 12:26:00,140,United Kingdom
15717,4,154,64.05,2010-04-26 10:41:00,2010-10-14 18:02:00,13,United Kingdom
15718,1,95,90.92,2010-06-17 16:20:00,2010-06-17 16:20:00,18,United Kingdom
15719,18,2643,2250.05,2009-12-01 12:47:00,2010-11-23 13:07:00,283,United Kingdom
15720,1,48,107.31,2010-06-07 15:40:00,2010-06-07 15:40:00,25,United Kingdom
15722,6,1257,448.22,2010-03-09 15:05:00,2010-09-20 16:48:00,74,United Kingdom
15723,3,357,245.79,2010-05-14 12:55:00,2010-10-24 12:44:00,77,United Kingdom
15724,1,44,15.6,2010-11-04 10:22:00,2010-11-04 10:22:00,6,United Kingdom
15726,1,123,111.28,2010-11-14 16:12:00,2010-11-14 16:12:00,23,United Kingdom
15727,8,2877,1493.42,2010-01-24 12:12:00,2010-11-17 13:49:00,278,United Kingdom
15728,2,132,49.6,2010-09-21 14:46:00,2010-11-25 10:39:00,10,United Kingdom
15729,2,19,34.2,2010-11-01 13:44:00,2010-11-04 16:07:00,5,United Kingdom
15730,2,372,131.81,2010-10-04 14:15:00,2010-11-23 10:41:00,40,United Kingdom
15731,1,122,8.9,2010-06-04 10:10:00,2010-06-04 10:10:00,8,United Kingdom
15732,9,1146,201.29,2010-02-04 10:10:00,2010-12-02 15:00:00,53,United Kingdom
15734,2,170,368.1,2010-06-10 14:25:00,2010-09-29 11:40:00,14,United Kingdom
15735,1,206,61.3,2010-10-14 13:38:00,2010-10-14 13:38:00,19,United Kingdom
15736,2,1268,330.58,2010-09-30 14:19:00,2010-09-30 14:20:00,95,United Kingdom
15738,26,6303,633.96,2009-12-10 15:52:00,2010-12-02 12:50:00,64,United Kingdom
15741,2,70,48.44,2010-03-31 11:55:00,2010-09-07 16:21:00,11,United Kingdom
15742,1,51,145.17,2010-03-30 15:25:00,2010-03-30 15:25:00,41,United Kingdom
15747,6,890,297.63,2010-01-18 11:21:00,2010-11-29 10:50:00,78,United Kingdom
15748,2,211,55.55,2010-09-16 16:52:00,2010-09-16 16:55:00,16,United Kingdom
15750,12,2806,1039.31,2009-12-01 17:19:00,2010-12-08 12:11:00,249,United Kingdom
15751,11,443,622.43,2009-12-06 13:08:00,2010-09-05 12:44:00,90,United Kingdom
15752,3,989,436.37,2010-09-08 11:56:00,2010-12-02 09:43:00,174,United Kingdom
15754,6,1563,396.98,2010-02-22 13:31:00,2010-08-03 09:15:00,90,United Kingdom
15755,11,2607,572.62,2009-12-04 08:24:00,2010-11-25 14:25:00,181,United Kingdom
15757,4,1266,587.6899999999999,2010-06-10 13:47:00,2010-11-18 10:45:00,127,United Kingdom
15759,4,463,44.07,2009-12-02 10:08:00,2010-07-16 10:37:00,7,United Kingdom
15761,1,31,36.45,2010-09-23 09:33:00,2010-09-23 09:33:00,5,United Kingdom
15764,2,895,180.08,2010-08-18 13:58:00,2010-10-01 14:07:00,69,United Kingdom
15765,1,335,67.39,2010-02-11 10:25:00,2010-02-11 10:25:00,25,United Kingdom
15766,2,164,51.85,2010-01-26 15:55:00,2010-09-09 13:51:00,15,United Kingdom
15768,31,4015,6275.45,2009-12-03 12:10:00,2010-08-20 15:58:00,416,United Kingdom
15769,21,19432,162.29999999999998,2009-12-11 09:58:00,2010-12-03 15:16:00,11,United Kingdom
15770,1,67,108.5,2010-04-06 11:47:00,2010-04-06 11:47:00,18,United Kingdom
15771,3,512,93.39,2010-01-15 12:14:00,2010-04-14 13:56:00,26,United Kingdom
15772,1,110,72.32,2010-10-17 13:33:00,2010-10-17 13:33:00,16,United Kingdom
15773,1,99,77.37,2010-10-26 15:27:00,2010-10-26 15:27:00,37,United Kingdom
15774,5,385,427.47,2010-02-21 12:57:00,2010-10-17 12:59:00,68,United Kingdom
15775,1,192,0.5700000000000001,2010-03-18 07:32:00,2010-03-18 07:32:00,2,United Kingdom
15777,3,221,94.97,2010-05-20 10:37:00,2010-11-08 14:37:00,15,United Kingdom
15778,1,101,78.65,2010-10-04 15:10:00,2010-10-04 15:10:00,17,United Kingdom
15779,2,20,66.84,2010-06-25 15:55:00,2010-09-02 16:40:00,8,United Kingdom
15782,1,980,33.49,2010-10-05 15:43:00,2010-10-05 15:43:00,18,United Kingdom
15784,2,381,171.73999999999998,2010-02-05 14:42:00,2010-08-29 10:38:00,33,United Kingdom
15785,11,2867,334.07,2009-12-15 16:28:00,2010-11-25 16:55:00,78,United Kingdom
15786,2,2617,658.5,2010-06-21 10:13:00,2010-10-18 08:11:00,166,United Kingdom
15788,1,115,68.26,2010-07-19 12:48:00,2010-07-19 12:48:00,14,United Kingdom
15789,5,2061,228.55,2010-03-26 11:21:00,2010-10-04 14:42:00,90,United Kingdom
15791,3,1239,200.87,2010-03-08 09:41:00,2010-06-28 12:04:00,73,United Kingdom
15792,2,606,138.91,2010-03-31 09:42:00,2010-11-05 08:21:00,57,United Kingdom
15793,5,1132,39.870000000000005,2009-12-01 12:54:00,2010-11-26 10:36:00,9,United Kingdom
15794,2,288,50.65,2009-12-02 15:10:00,2009-12-03 13:04:00,15,United Kingdom
15795,7,830,236.14000000000001,2010-01-18 11:31:00,2010-10-05 15:17:00,74,United Kingdom
15796,9,874,687.48,2010-03-31 13:10:00,2010-11-30 10:40:00,107,United Kingdom
15797,2,408,6.21,2010-01-27 13:12:00,2010-05-07 15:09:00,4,United Kingdom
15798,3,915,201.48000000000002,2010-01-27 11:55:00,2010-08-04 09:13:00,73,United Kingdom
15799,1,387,127.54,2010-10-17 14:26:00,2010-10-17 14:26:00,54,United Kingdom
15800,5,253,310.37,2010-03-31 13:17:00,2010-09-12 16:17:00,97,United Kingdom
15803,3,740,131.18,2010-02-01 16:29:00,2010-09-20 13:08:00,42,United Kingdom
15805,13,2838,618.61,2009-12-10 12:57:00,2010-11-19 11:27:00,176,United Kingdom
15807,2,1102,105.22,2010-02-11 15:32:00,2010-10-27 13:04:00,40,United Kingdom
15808,18,5886,2130.3,2009-12-01 16:30:00,2010-12-05 13:05:00,314,United Kingdom
15809,2,399,360.61,2010-06-22 14:23:00,2010-09-06 13:20:00,22,United Kingdom
15810,4,792,192.87,2010-02-04 18:18:00,2010-11-18 10:44:00,48,United Kingdom
15811,2,803,552.85,2010-11-16 16:46:00,2010-12-09 15:29:00,119,United Kingdom
15812,7,2528,211.87,2009-12-15 13:40:00,2010-09-30 13:30:00,57,United Kingdom
15814,2,457,77.47,2010-04-15 14:31:00,2010-11-11 17:55:00,23,United Kingdom
15816,2,54,40.65,2010-06-15 12:54:00,2010-06-15 13:36:00,11,United Kingdom
15817,3,1596,455.16,2010-06-14 13:31:00,2010-10-15 11:07:00,133,United Kingdom
15818,1,284,20.17,2010-04-30 12:58:00,2010-04-30 12:58:00,11,United Kingdom
15819,6,1571,249.85,2010-03-18 11:08:00,2010-10-04 15:14:00,110,United Kingdom
15822,4,575,74.51,2009-12-06 15:12:00,2010-08-03 16:08:00,25,United Kingdom
15823,2,1773,549.96,2009-12-08 15:12:00,2009-12-10 18:03:00,154,United Kingdom
15824,2,478,67.33,2010-06-25 15:10:00,2010-09-12 13:20:00,24,United Kingdom
15826,1,861,131.97,2010-05-20 17:00:00,2010-05-20 17:00:00,51,United Kingdom
15827,16,942,599.17,2010-01-08 11:25:00,2010-12-02 13:08:00,73,United Kingdom
15828,1,367,336.24,2010-11-29 16:41:00,2010-11-29 16:41:00,74,United Kingdom
15833,1,24,19.35,2009-12-02 11:59:00,2009-12-02 11:59:00,5,United Kingdom
15834,3,854,355.54,2010-10-11 14:05:00,2010-11-28 12:05:00,105,United Kingdom
15837,1,216,94.91,2010-08-11 10:16:00,2010-08-11 10:16:00,28,United Kingdom
15838,16,46296,62.76,2009-12-15 09:51:00,2010-12-07 11:26:00,11,United Kingdom
15841,5,1449,97.39,2009-12-10 08:29:00,2010-11-18 18:14:00,41,United Kingdom
15842,2,296,85.23,2010-06-30 09:06:00,2010-11-11 14:08:00,24,United Kingdom
15845,3,202,183.08,2010-01-26 14:44:00,2010-06-21 11:40:00,36,United Kingdom
15846,1,79,52.69,2010-11-19 14:40:00,2010-11-19 14:40:00,27,United Kingdom
15847,3,194,98.64,2010-03-08 08:47:00,2010-10-07 18:19:00,22,United Kingdom
15848,1,46,114.74,2010-03-28 10:54:00,2010-03-28 10:54:00,34,United Kingdom
15850,4,1077,506.46,2009-12-13 13:27:00,2010-11-28 12:32:00,197,United Kingdom
15851,1,67,15.940000000000001,2010-07-01 12:34:00,2010-07-01 12:34:00,8,United Kingdom
15852,1,12,83.8,2010-07-01 10:16:00,2010-07-01 10:16:00,11,United Kingdom
15854,9,765,453.35,2009-12-10 12:08:00,2010-11-28 10:42:00,83,United Kingdom
15855,1,242,30.86,2010-08-20 17:15:00,2010-08-20 17:15:00,15,United Kingdom
15856,26,9427,1103.18,2009-12-03 14:02:00,2010-12-09 13:34:00,182,United Kingdom
15857,1,276,17.77,2010-10-05 16:43:00,2010-10-05 16:43:00,10,United Kingdom
15858,9,1752,854.74,2009-12-10 11:42:00,2010-12-07 14:31:00,203,United Kingdom
15859,1,174,108.64,2010-10-03 12:52:00,2010-10-03 12:52:00,22,United Kingdom
15860,10,901,717.35,2009-12-06 12:31:00,2010-12-06 11:38:00,168,United Kingdom
15861,4,1312,391.56,2010-01-28 19:41:00,2010-09-09 19:56:00,190,United Kingdom
15862,10,1090,1206.95,2009-12-17 11:33:00,2010-12-01 11:21:00,350,United Kingdom
15863,3,145,177.64000000000001,2009-12-17 10:20:00,2010-04-01 15:40:00,56,United Kingdom
15864,1,294,3.71,2010-11-23 15:02:00,2010-11-23 15:02:00,3,United Kingdom
15865,2,779,311.67,2010-01-05 13:58:00,2010-10-22 15:24:00,86,United Kingdom
15867,17,3000,1970.3700000000001,2009-12-14 15:16:00,2010-12-05 14:17:00,370,United Kingdom
15868,1,57,10.07,2010-05-05 14:11:00,2010-05-05 14:11:00,4,United Kingdom
15869,1,99,46.99,2010-03-23 16:50:00,2010-03-23 16:50:00,18,United Kingdom
15870,3,173,282.03,2010-09-19 16:22:00,2010-11-08 10:57:00,61,United Kingdom
15871,1,5,33.099999999999994,2010-09-28 14:16:00,2010-09-28 14:16:00,5,United Kingdom
15872,2,294,208.49,2010-06-07 14:53:00,2010-11-26 12:05:00,70,United Kingdom
15873,4,1152,1.7,2010-07-27 11:58:00,2010-07-28 12:41:00,3,United Kingdom
15874,14,2568,1587.33,2010-01-07 13:56:00,2010-11-17 10:32:00,168,United Kingdom
15875,1,76,43.87,2010-03-03 16:51:00,2010-03-03 16:51:00,18,United Kingdom
15876,2,886,40.72,2010-09-17 15:26:00,2010-10-26 18:58:00,11,United Kingdom
15878,2,243,111.83,2009-12-06 12:28:00,2010-05-27 12:17:00,47,United Kingdom
15879,4,643,615.33,2009-12-17 19:54:00,2010-10-31 16:21:00,171,United Kingdom
