Customer ID,NumOrders,TotalQuantity,TotalSpend,FirstPurchaseDate,LastPurchaseDate,UniqueProducts,Country,Recency,Duration,AvgSpendPerOrder,AvgQuantityPerOrder,Value
15293,1,178,29.15,2010-02-12 11:54:00,2010-02-12 11:54:00,19,United Kingdom,300,0,29.15,178.0,Medium
15294,1,97,53.7,2010-10-25 11:45:00,2010-10-25 11:45:00,15,United Kingdom,45,0,53.7,97.0,Medium
15295,1,151,104.82,2010-02-23 13:03:00,2010-02-23 13:03:00,50,United Kingdom,289,0,104.82,151.0,Medium
15296,6,3698,1054.75,2010-01-21 13:48:00,2010-10-15 09:33:00,253,United Kingdom,55,266,175.79166666666666,616.3333333333334,High
15298,12,3170,550.7,2009-12-08 17:04:00,2010-12-08 13:55:00,145,United Kingdom,1,364,45.89166666666667,264.1666666666667,High
15299,6,2505,22.0,2010-01-12 11:34:00,2010-12-02 16:51:00,5,United Kingdom,7,324,3.6666666666666665,417.5,High
15301,6,1515,414.73,2010-09-15 15:41:00,2010-12-06 12:21:00,106,United Kingdom,3,81,69.12166666666667,252.5,High
15302,1,102,74.5,2009-12-09 13:11:00,2009-12-09 13:11:00,15,United Kingdom,365,0,74.5,102.0,Medium
15303,2,266,198.38,2010-01-25 09:42:00,2010-05-23 12:14:00,36,United Kingdom,200,118,99.19,133.0,Medium
15304,2,29,47.3,2010-10-14 10:24:00,2010-12-06 11:42:00,5,United Kingdom,3,53,23.65,14.5,Low
15305,1,40,17.15,2010-06-02 13:50:00,2010-06-02 13:50:00,5,United Kingdom,190,0,17.15,40.0,Low
15306,6,2264,277.23,2010-02-18 17:12:00,2010-07-27 14:39:00,80,United Kingdom,135,158,46.205000000000005,377.3333333333333,High
15309,4,440,170.1,2009-12-04 13:01:00,2010-04-08 11:11:00,49,United Kingdom,245,124,42.525,110.0,Medium
15310,1,1476,72.55,2010-08-18 11:38:00,2010-08-18 11:38:00,45,United Kingdom,113,0,72.55,1476.0,Medium
15311,120,32575,5898.44,2009-12-01 11:21:00,2010-12-09 14:15:00,593,United Kingdom,0,373,49.153666666666666,271.4583333333333,High
15312,8,1177,338.18,2009-12-16 09:23:00,2010-11-21 15:10:00,90,United Kingdom,18,340,42.2725,147.125,High
15314,2,437,45.75,2010-10-07 15:41:00,2010-10-22 12:19:00,25,United Kingdom,48,14,22.875,218.5,Medium
15317,1,45,16.75,2010-01-31 15:55:00,2010-01-31 15:55:00,5,United Kingdom,312,0,16.75,45.0,Low
15321,9,2472,555.05,2010-02-03 09:47:00,2010-09-28 18:11:00,186,United Kingdom,72,237,61.67222222222222,274.6666666666667,High
15322,1,555,176.89,2010-08-20 13:10:00,2010-08-20 13:10:00,41,United Kingdom,111,0,176.89,555.0,Medium
15323,3,188,116.0,2010-02-16 09:21:00,2010-05-26 10:01:00,29,United Kingdom,197,99,38.666666666666664,62.666666666666664,Medium
15324,1,74,18.47,2010-01-07 14:37:00,2010-01-07 14:37:00,8,United Kingdom,336,0,18.47,74.0,Low
15325,7,1151,405.71,2010-02-16 13:30:00,2010-11-09 13:14:00,141,United Kingdom,30,265,57.958571428571425,164.42857142857142,High
15326,4,965,292.25,2009-12-01 13:19:00,2010-04-09 15:22:00,78,United Kingdom,244,129,73.0625,241.25,Medium
15328,1,88,19.71,2010-10-28 09:05:00,2010-10-28 09:05:00,8,United Kingdom,42,0,19.71,88.0,Low
15329,8,733,458.4,2009-12-14 12:18:00,2010-11-30 11:24:00,60,United Kingdom,9,350,57.3,91.625,High
15331,3,701,78.66,2010-04-09 14:26:00,2010-07-28 09:42:00,41,United Kingdom,134,109,26.22,233.66666666666666,Medium
15332,6,2306,394.97,2010-07-14 13:01:00,2010-12-08 14:43:00,113,Lithuania,1,147,65.82833333333333,384.3333333333333,High
15336,1,84,74.4,2010-11-03 12:39:00,2010-11-03 12:39:00,15,United Kingdom,36,0,74.4,84.0,Medium
15337,1,200,78.88,2010-10-24 15:29:00,2010-10-24 15:29:00,21,United Kingdom,46,0,78.88,200.0,Medium
15338,1,150,148.55,2010-01-31 14:25:00,2010-01-31 14:25:00,56,United Kingdom,312,0,148.55,150.0,Medium
15339,5,727,392.91,2010-02-08 13:38:00,2010-10-14 14:04:00,108,United Kingdom,56,248,78.58200000000001,145.4,High
15340,1,76,11.1,2010-05-27 10:27:00,2010-05-27 10:27:00,7,United Kingdom,196,0,11.1,76.0,Low
15341,1,196,13.65,2010-09-16 16:41:00,2010-09-16 16:41:00,7,United Kingdom,84,0,13.65,196.0,Low
15346,2,116,77.63,2010-10-04 15:11:00,2010-10-10 13:55:00,20,United Kingdom,60,5,38.815,58.0,Medium
15347,4,542,104.05,2010-09-28 12:50:00,2010-12-08 15:25:00,29,United Kingdom,1,71,26.0125,135.5,Medium
15350,2,272,73.15,2010-11-21 15:14:00,2010-12-01 13:33:00,26,United Kingdom,8,9,36.575,136.0,Medium
15351,4,738,438.45,2010-10-03 12:18:00,2010-12-05 11:49:00,103,United Kingdom,4,62,109.6125,184.5,High
15352,1,43,102.95,2010-06-09 11:28:00,2010-06-09 11:28:00,34,United Kingdom,183,0,102.95,43.0,Medium
15353,6,1208,954.77,2009-12-02 11:33:00,2010-12-07 11:49:00,247,United Kingdom,2,370,159.12833333333333,201.33333333333334,High
15356,4,342,509.53,2010-10-13 13:12:00,2010-12-06 14:05:00,153,United Kingdom,3,54,127.3825,85.5,High
15358,22,8328,1102.16,2009-12-07 12:19:00,2010-12-09 10:04:00,264,United Kingdom,0,366,50.09818181818182,378.54545454545456,High
15359,8,145,20.67,2010-01-15 11:30:00,2010-02-15 10:47:00,10,United Kingdom,297,30,2.58375,18.125,Low
15361,3,37,90.85,2010-06-14 13:27:00,2010-07-01 14:15:00,3,United Kingdom,161,17,30.28333333333333,12.333333333333334,Low
15362,2,368,144.48,2009-12-01 09:08:00,2010-09-17 10:37:00,38,United Kingdom,83,290,72.24,184.0,Medium
15363,2,383,91.79,2010-08-04 08:41:00,2010-12-02 12:28:00,32,United Kingdom,7,120,45.895,191.5,Medium
15365,6,1047,358.88,2010-02-04 16:43:00,2010-11-01 10:44:00,82,United Kingdom,38,269,59.81333333333333,174.5,High
15366,5,1826,163.37,2010-02-26 10:10:00,2010-10-26 09:52:00,67,United Kingdom,44,241,32.674,365.2,High
15367,7,1887,509.04,2009-12-10 14:20:00,2010-10-17 15:05:00,148,United Kingdom,53,311,72.72,269.57142857142856,High
15368,1,176,25.65,2010-11-10 15:52:00,2010-11-10 15:52:00,4,United Kingdom,29,0,25.65,176.0,Low
15369,11,3288,115.54,2009-12-08 07:43:00,2010-08-04 13:54:00,44,United Kingdom,127,239,10.503636363636364,298.90909090909093,High
15370,1,567,162.52,2010-10-25 12:08:00,2010-10-25 12:08:00,50,United Kingdom,45,0,162.52,567.0,Medium
15371,1,12,4.95,2010-02-15 13:14:00,2010-02-15 13:14:00,1,United Kingdom,297,0,4.95,12.0,Low
15372,7,3486,84.15,2010-02-14 11:24:00,2010-09-15 14:52:00,19,United Kingdom,85,213,12.021428571428572,498.0,High
15373,6,269,361.2,2010-05-02 11:57:00,2010-12-03 14:40:00,49,United Kingdom,6,215,60.199999999999996,44.833333333333336,High
15374,1,164,6.96,2010-03-25 12:03:00,2010-03-25 12:03:00,6,United Kingdom,259,0,6.96,164.0,Low
15375,1,84,6.88,2010-01-18 15:38:00,2010-01-18 15:38:00,6,United Kingdom,325,0,6.88,84.0,Low
15377,4,253,103.05,2010-10-20 11:42:00,2010-11-22 08:55:00,15,United Kingdom,17,32,25.7625,63.25,Medium
15378,2,130,22.7,2010-07-26 08:47:00,2010-09-03 11:30:00,8,United Kingdom,97,39,11.35,65.0,Low
15379,1,695,196.08,2010-11-04 11:59:00,2010-11-04 11:59:00,69,United Kingdom,35,0,196.08,695.0,Medium
15380,7,656,46.76,2009-12-01 13:50:00,2010-12-09 15:01:00,6,United Kingdom,0,373,6.68,93.71428571428571,High
15381,3,631,63.440000000000005,2010-05-05 14:35:00,2010-10-12 13:32:00,16,United Kingdom,58,159,21.14666666666667,210.33333333333334,Medium
15382,6,5166,767.28,2009-12-04 14:13:00,2010-11-30 09:46:00,196,United Kingdom,9,360,127.88,861.0,High
15384,2,1171,158.46,2010-04-26 12:38:00,2010-11-23 12:04:00,70,United Kingdom,16,210,79.23,585.5,High
15385,2,267,20.42,2010-01-31 13:02:00,2010-11-12 12:28:00,8,United Kingdom,27,284,10.21,133.5,Low
15387,1,335,43.3,2010-08-04 16:05:00,2010-08-04 16:05:00,20,United Kingdom,127,0,43.3,335.0,Medium
15389,4,3540,4.59,2010-01-27 12:44:00,2010-11-04 19:23:00,2,United Kingdom,35,281,1.1475,885.0,Low
15390,2,894,147.51,2010-10-26 17:23:00,2010-11-08 15:19:00,77,Canada,31,12,73.755,447.0,Medium
15391,1,109,77.91,2010-05-04 15:04:00,2010-05-04 15:04:00,12,United Kingdom,219,0,77.91,109.0,Medium
15392,3,867,192.32,2010-10-04 12:50:00,2010-11-30 09:50:00,48,United Kingdom,9,56,64.10666666666667,289.0,Medium
15393,3,228,128.64,2009-12-15 17:56:00,2010-05-21 11:34:00,29,United Kingdom,202,156,42.879999999999995,76.0,Medium
15394,7,1462,532.94,2009-12-15 19:05:00,2010-11-09 12:26:00,101,United Kingdom,30,328,76.13428571428572,208.85714285714286,High
15396,1,156,6.7,2010-05-05 09:04:00,2010-05-05 09:04:00,2,United Kingdom,218,0,6.7,156.0,Low
15400,3,272,53.75,2010-05-28 08:33:00,2010-10-15 12:00:00,11,United Kingdom,55,140,17.916666666666668,90.66666666666667,Low
15401,2,93,64.8,2010-05-20 10:56:00,2010-09-13 13:42:00,14,United Kingdom,87,116,32.4,46.5,Low
15402,4,1340,286.96,2010-04-27 12:12:00,2010-11-17 12:58:00,58,United Kingdom,22,204,71.74,335.0,High
15403,2,492,3.3200000000000003,2009-12-09 12:45:00,2010-08-05 12:21:00,6,United Kingdom,126,238,1.6600000000000001,246.0,Low
15404,1,334,27.51,2010-11-29 11:03:00,2010-11-29 11:03:00,16,United Kingdom,10,0,27.51,334.0,Medium
15405,1,155,102.17,2010-05-12 15:56:00,2010-05-12 15:56:00,22,United Kingdom,211,0,102.17,155.0,Medium
15406,2,293,139.57,2010-09-12 13:06:00,2010-09-12 13:10:00,66,United Kingdom,88,0,69.785,146.5,Medium
15409,1,59,28.65,2009-12-18 15:35:00,2009-12-18 15:35:00,9,United Kingdom,356,0,28.65,59.0,Low
15410,2,702,115.97,2010-04-19 08:57:00,2010-05-20 09:53:00,32,United Kingdom,203,31,57.985,351.0,Medium
15413,5,2694,86.72,2009-12-01 10:18:00,2010-01-17 11:33:00,20,United Kingdom,326,47,17.344,538.8,Medium
15416,3,330,110.99,2010-02-01 11:55:00,2010-08-18 09:48:00,36,United Kingdom,113,197,36.99666666666666,110.0,Medium
15418,2,266,147.43,2010-05-02 11:31:00,2010-10-10 13:38:00,64,United Kingdom,60,161,73.715,133.0,Medium
15420,6,844,78.63,2009-12-05 13:29:00,2010-10-01 15:46:00,52,United Kingdom,69,300,13.104999999999999,140.66666666666666,High
15421,6,1427,696.26,2009-12-07 15:10:00,2010-11-19 13:21:00,160,United Kingdom,20,346,116.04333333333334,237.83333333333334,High
15422,5,672,415.68,2010-02-07 11:52:00,2010-11-25 17:00:00,79,United Kingdom,14,291,83.136,134.4,High
15423,2,97,65.27,2010-03-28 13:42:00,2010-05-07 09:21:00,12,United Kingdom,216,39,32.635,48.5,Low
15424,1,319,11.91,2010-09-02 17:17:00,2010-09-02 17:17:00,16,United Kingdom,98,0,11.91,319.0,Low
15425,4,1042,452.07,2010-02-14 12:36:00,2010-11-04 18:13:00,114,United Kingdom,35,263,113.0175,260.5,High
15426,5,546,597.98,2010-05-02 15:10:00,2010-12-05 13:55:00,199,United Kingdom,4,216,119.596,109.2,High
15428,3,245,197.66,2009-12-17 17:46:00,2010-11-17 13:46:00,35,United Kingdom,22,334,65.88666666666667,81.66666666666667,High
15430,2,309,142.4,2010-06-29 15:04:00,2010-08-29 10:42:00,36,United Kingdom,102,60,71.2,154.5,Medium
15431,1,84,4.04,2010-07-25 12:44:00,2010-07-25 12:44:00,2,United Kingdom,137,0,4.04,84.0,Low
15432,1,27,41.84,2010-06-16 14:34:00,2010-06-16 14:34:00,6,United Kingdom,176,0,41.84,27.0,Low
15434,6,776,255.56,2010-01-24 15:35:00,2010-11-30 15:46:00,60,United Kingdom,9,310,42.593333333333334,129.33333333333334,High
15437,1,98,40.91,2010-03-09 10:45:00,2010-03-09 10:45:00,12,United Kingdom,275,0,40.91,98.0,Low
15439,4,572,155.65,2010-02-24 12:05:00,2010-10-31 10:38:00,49,United Kingdom,39,248,38.9125,143.0,High
15441,3,587,200.57,2009-12-09 14:55:00,2010-11-08 15:50:00,45,United Kingdom,31,334,66.85666666666667,195.66666666666666,High
15443,7,1072,747.52,2010-03-07 12:10:00,2010-08-22 12:45:00,212,United Kingdom,109,168,106.78857142857143,153.14285714285714,High
15445,1,60,41.2,2010-04-28 15:00:00,2010-04-28 15:00:00,9,United Kingdom,225,0,41.2,60.0,Low
15446,3,264,236.14,2009-12-13 13:53:00,2010-11-28 11:59:00,89,United Kingdom,11,349,78.71333333333332,88.0,High
15447,4,143,85.88,2010-03-24 14:40:00,2010-06-30 13:06:00,20,United Kingdom,162,97,21.47,35.75,Low
15448,1,255,50.58,2010-02-03 13:29:00,2010-02-03 13:29:00,21,United Kingdom,309,0,50.58,255.0,Medium
15451,2,79,190.71,2010-04-19 14:08:00,2010-10-01 13:40:00,56,United Kingdom,69,164,95.355,39.5,Medium
15452,3,808,346.21,2010-07-16 14:23:00,2010-11-14 15:14:00,126,United Kingdom,25,121,115.40333333333332,269.3333333333333,High
15454,1,57,48.24,2010-03-31 13:15:00,2010-03-31 13:15:00,14,United Kingdom,253,0,48.24,57.0,Low
15455,1,3,25.5,2010-04-21 12:43:00,2010-04-21 12:43:00,2,United Kingdom,232,0,25.5,3.0,Low
15456,7,2166,364.1,2009-12-08 12:54:00,2010-11-01 17:05:00,105,United Kingdom,38,328,52.01428571428572,309.42857142857144,High
15458,1,144,8.7,2010-11-02 19:50:00,2010-11-02 19:50:00,6,United Kingdom,37,0,8.7,144.0,Low
15459,2,121,23.82,2010-07-30 14:31:00,2010-10-18 15:25:00,6,United Kingdom,52,80,11.91,60.5,Low
15461,2,230,3.79,2010-03-18 12:40:00,2010-09-05 12:31:00,1,United Kingdom,95,170,1.895,115.0,Low
15462,1,323,74.8,2010-09-20 10:23:00,2010-09-20 10:23:00,30,United Kingdom,80,0,74.8,323.0,Medium
15465,15,1512,746.18,2009-12-10 09:42:00,2010-12-05 10:12:00,77,United Kingdom,4,360,49.74533333333333,100.8,High
15466,3,698,485.15,2009-12-03 12:28:00,2010-11-15 12:50:00,172,United Kingdom,24,347,161.71666666666667,232.66666666666666,High
15468,1,1245,151.49,2010-11-12 09:39:00,2010-11-12 09:39:00,56,United Kingdom,27,0,151.49,1245.0,Medium
15469,1,134,82.05,2010-09-27 10:09:00,2010-09-27 10:09:00,19,United Kingdom,73,0,82.05,134.0,Medium
15470,1,232,1.26,2010-05-13 09:35:00,2010-05-13 09:35:00,4,United Kingdom,210,0,1.26,232.0,Low
15471,2,417,196.13,2010-06-07 12:17:00,2010-11-24 14:39:00,67,United Kingdom,15,170,98.065,208.5,Medium
15473,1,104,8.05,2010-09-21 09:14:00,2010-09-21 09:14:00,3,United Kingdom,79,0,8.05,104.0,Low
15474,1,56,87.62,2010-04-23 11:14:00,2010-04-23 11:14:00,19,United Kingdom,230,0,87.62,56.0,Medium
15476,4,1174,224.85,2010-09-23 14:00:00,2010-11-24 15:17:00,67,United Kingdom,15,62,56.2125,293.5,High
15477,1,216,3.2,2010-02-28 10:37:00,2010-02-28 10:37:00,2,United Kingdom,284,0,3.2,216.0,Low
15478,1,269,69.31,2010-05-13 18:49:00,2010-05-13 18:49:00,23,United Kingdom,210,0,69.31,269.0,Medium
15479,1,38,45.4,2009-12-06 15:08:00,2009-12-06 15:08:00,9,United Kingdom,368,0,45.4,38.0,Low
15480,2,1547,536.08,2010-02-01 14:52:00,2010-08-27 15:14:00,161,Malta,104,207,268.04,773.5,High
15481,1,1450,65.76,2010-11-03 14:52:00,2010-11-03 14:52:00,38,Norway,36,0,65.76,1450.0,Medium
15482,7,1512,174.05,2009-12-02 16:59:00,2010-11-18 11:02:00,41,United Kingdom,21,350,24.864285714285717,216.0,High
15483,6,615,310.25,2010-01-24 15:42:00,2010-11-19 13:24:00,148,United Kingdom,20,298,51.708333333333336,102.5,High
15484,2,924,113.0,2009-12-05 15:18:00,2010-06-17 16:16:00,53,United Kingdom,175,194,56.5,462.0,Medium
15485,5,1288,328.27,2009-12-01 17:31:00,2010-12-01 13:23:00,45,United Kingdom,8,364,65.654,257.6,High
15486,1,40,2.55,2010-06-30 13:15:00,2010-06-30 13:15:00,1,United Kingdom,162,0,2.55,40.0,Low
15487,1,144,34.47,2010-01-29 12:07:00,2010-01-29 12:07:00,14,United Kingdom,314,0,34.47,144.0,Low
15488,4,178,19.38,2010-05-05 13:03:00,2010-09-09 11:59:00,8,United Kingdom,91,126,4.845,44.5,Low
15489,5,656,231.22,2010-01-15 16:58:00,2010-11-04 11:48:00,43,United Kingdom,35,292,46.244,131.2,High
15490,1,85,88.15,2010-10-05 13:11:00,2010-10-05 13:11:00,22,United Kingdom,65,0,88.15,85.0,Medium
15493,4,699,1470.96,2010-02-23 11:14:00,2010-11-15 12:43:00,200,United Kingdom,24,265,367.74,174.75,High
15494,3,1949,534.96,2009-12-10 20:16:00,2010-08-18 16:54:00,219,United Kingdom,113,250,178.32000000000002,649.6666666666666,High
15495,1,194,39.35,2010-11-25 13:46:00,2010-11-25 13:46:00,20,United Kingdom,14,0,39.35,194.0,Medium
15496,1,98,58.09,2010-03-18 13:16:00,2010-03-18 13:16:00,22,United Kingdom,266,0,58.09,98.0,Medium
15497,7,2313,400.15,2009-12-18 15:08:00,2010-11-22 13:15:00,61,United Kingdom,17,338,57.16428571428571,330.42857142857144,High
15498,19,6517,1362.79,2009-12-16 17:27:00,2010-12-08 14:46:00,340,United Kingdom,1,356,71.7257894736842,343.0,High
15499,1,60,120.4,2009-12-16 12:17:00,2009-12-16 12:17:00,40,United Kingdom,358,0,120.4,60.0,Medium
15501,2,206,222.94,2010-10-20 12:47:00,2010-10-31 11:15:00,64,United Kingdom,39,10,111.47,103.0,Medium
15502,5,1625,619.53,2010-06-03 11:12:00,2010-12-06 14:55:00,114,United Kingdom,3,186,123.90599999999999,325.0,High
15503,1,62,107.61,2009-12-13 11:34:00,2009-12-13 11:34:00,50,United Kingdom,361,0,107.61,62.0,Medium
15504,3,112,192.32,2010-02-12 12:34:00,2010-07-07 12:02:00,32,United Kingdom,155,144,64.10666666666667,37.333333333333336,Medium
15506,3,799,230.41,2010-08-19 12:38:00,2010-11-23 12:48:00,82,United Kingdom,16,96,76.80333333333333,266.3333333333333,Medium
15509,1,72,115.94,2010-11-24 14:48:00,2010-11-24 14:48:00,26,United Kingdom,15,0,115.94,72.0,Medium
15512,2,167,80.01,2010-02-01 13:23:00,2010-11-14 12:39:00,22,United Kingdom,25,285,40.005,83.5,Medium
15513,18,5122,1536.59,2010-01-13 14:59:00,2010-12-09 09:23:00,154,United Kingdom,0,329,85.36611111111111,284.55555555555554,High
15514,7,2068,305.85,2009-12-04 16:37:00,2010-11-25 14:53:00,96,United Kingdom,14,355,43.69285714285714,295.42857142857144,High
15515,1,131,20.12,2010-11-17 13:39:00,2010-11-17 13:39:00,7,United Kingdom,22,0,20.12,131.0,Low
15518,7,1550,641.28,2009-12-20 12:21:00,2010-11-25 19:36:00,166,United Kingdom,14,340,91.61142857142856,221.42857142857142,High
15519,2,116,109.19,2010-09-19 13:57:00,2010-11-21 14:35:00,34,United Kingdom,18,63,54.595,58.0,Medium
15521,8,2677,707.54,2010-01-05 10:19:00,2010-11-04 18:40:00,120,United Kingdom,35,303,88.4425,334.625,High
15523,15,15741,491.2,2009-12-02 15:16:00,2010-11-16 15:27:00,63,United Kingdom,23,349,32.74666666666666,1049.4,High
15524,1,24,82.2,2010-04-12 09:19:00,2010-04-12 09:19:00,8,United Kingdom,241,0,82.2,24.0,Low
15525,2,264,220.99,2010-11-22 12:10:00,2010-12-01 13:17:00,66,United Kingdom,8,9,110.495,132.0,Medium
15527,15,1229,667.57,2009-12-15 17:31:00,2010-11-10 12:13:00,118,United Kingdom,29,329,44.50466666666667,81.93333333333334,High
15529,2,992,259.36,2010-11-10 14:26:00,2010-12-08 12:24:00,133,United Kingdom,1,27,129.68,496.0,High
15530,1,390,66.17,2010-07-15 11:10:00,2010-07-15 11:10:00,31,United Kingdom,147,0,66.17,390.0,Medium
15532,6,821,1321.39,2010-06-08 14:52:00,2010-11-28 15:18:00,280,United Kingdom,11,173,220.23166666666668,136.83333333333334,High
15534,1,63,29.9,2009-12-14 12:48:00,2009-12-14 12:48:00,8,United Kingdom,360,0,29.9,63.0,Low
15535,2,180,261.23,2010-09-16 20:04:00,2010-10-31 14:09:00,50,United Kingdom,39,44,130.615,90.0,Medium
15536,1,242,23.79,2010-10-26 16:31:00,2010-10-26 16:31:00,16,United Kingdom,44,0,23.79,242.0,Medium
15538,6,1016,104.4,2010-02-14 12:38:00,2010-06-20 10:49:00,3,United Kingdom,172,125,17.400000000000002,169.33333333333334,Low
15540,1,244,22.45,2010-11-29 11:10:00,2010-11-29 11:10:00,16,United Kingdom,10,0,22.45,244.0,Medium
15542,3,469,661.48,2009-12-02 11:53:00,2010-07-15 13:32:00,212,United Kingdom,147,225,220.49333333333334,156.33333333333334,High
15543,1,83,60.85,2010-09-06 11:28:00,2010-09-06 11:28:00,28,United Kingdom,94,0,60.85,83.0,Medium
15544,12,3910,465.47,2010-01-28 14:39:00,2010-12-02 12:47:00,125,United Kingdom,7,307,38.78916666666667,325.8333333333333,High
15545,1,75,92.47,2010-12-03 17:28:00,2010-12-03 17:28:00,31,United Kingdom,6,0,92.47,75.0,Medium
15546,2,198,65.4,2010-04-12 11:45:00,2010-04-12 11:51:00,6,United Kingdom,241,0,32.7,99.0,Low
15547,12,3303,1803.74,2009-12-06 13:40:00,2010-11-28 13:56:00,364,United Kingdom,11,357,150.31166666666667,275.25,High
15548,1,64,74.64,2010-04-23 12:20:00,2010-04-23 12:20:00,23,United Kingdom,230,0,74.64,64.0,Medium
15549,5,242,184.32,2010-01-11 13:16:00,2010-10-14 16:54:00,43,United Kingdom,56,276,36.864,48.4,High
15550,8,849,482.38,2009-12-03 15:15:00,2010-11-26 11:14:00,138,United Kingdom,13,357,60.2975,106.125,High
15551,6,596,353.75,2010-06-07 15:05:00,2010-11-10 14:04:00,95,United Kingdom,29,155,58.958333333333336,99.33333333333333,High
15552,1,106,36.1,2010-03-26 16:17:00,2010-03-26 16:17:00,13,United Kingdom,258,0,36.1,106.0,Low
15555,22,4571,1831.25,2009-12-06 11:58:00,2010-12-09 16:53:00,436,United Kingdom,0,368,83.23863636363636,207.77272727272728,High
15558,1,86,107.11,2010-03-10 15:25:00,2010-03-10 15:25:00,23,United Kingdom,274,0,107.11,86.0,Medium
15559,1,526,230.6,2010-05-20 14:06:00,2010-05-20 14:06:00,62,United Kingdom,203,0,230.6,526.0,Medium
15560,2,72,26.44,2010-11-07 10:14:00,2010-11-07 10:15:00,10,United Kingdom,32,0,13.22,36.0,Low
15561,4,1067,170.76,2010-02-14 12:22:00,2010-11-21 10:40:00,44,United Kingdom,18,279,42.69,266.75,High
15562,2,522,70.58,2009-12-13 15:17:00,2010-10-11 10:33:00,31,United Kingdom,59,301,35.29,261.0,Medium
15563,3,1518,277.63,2010-01-28 11:36:00,2010-07-13 11:57:00,111,United Kingdom,149,166,92.54333333333334,506.0,High
15564,2,42,8.870000000000001,2010-02-01 15:58:00,2010-09-02 15:52:00,4,United Kingdom,98,212,4.4350000000000005,21.0,Low
15566,2,153,25.73,2009-12-15 14:53:00,2010-11-12 12:11:00,9,United Kingdom,27,331,12.865,76.5,Low
15569,5,1070,275.33,2010-02-28 10:55:00,2010-11-14 10:46:00,102,United Kingdom,25,258,55.065999999999995,214.0,High
15570,14,2212,1747.64,2010-03-28 14:04:00,2010-12-05 12:57:00,302,United Kingdom,4,251,124.83142857142857,158.0,High
15571,10,2242,1461.0,2009-12-06 12:10:00,2010-11-18 14:25:00,410,United Kingdom,21,347,146.1,224.2,High
15572,3,919,479.45,2010-04-14 14:38:00,2010-11-24 13:16:00,113,United Kingdom,15,223,159.81666666666666,306.3333333333333,High
15573,3,417,316.62,2009-12-10 14:19:00,2010-03-31 13:40:00,104,United Kingdom,253,110,105.54,139.0,Medium
15574,3,600,436.8,2010-09-01 14:37:00,2010-12-02 15:46:00,159,United Kingdom,7,92,145.6,200.0,High
15575,1,6,15.55,2010-03-30 12:50:00,2010-03-30 12:50:00,3,United Kingdom,254,0,15.55,6.0,Low
15577,2,32,84.95,2009-12-13 16:17:00,2009-12-16 14:54:00,20,United Kingdom,358,2,42.475,16.0,Low
15579,3,603,379.18,2010-10-03 14:37:00,2010-11-21 15:38:00,106,United Kingdom,18,49,126.39333333333333,201.0,Medium
15580,8,959,555.97,2010-02-07 11:21:00,2010-11-28 11:00:00,150,United Kingdom,11,293,69.49625,119.875,High
15581,25,2858,1393.54,2009-12-02 12:19:00,2010-12-08 14:38:00,455,United Kingdom,1,371,55.7416,114.32,High
15583,1,63,85.16,2010-11-28 15:04:00,2010-11-28 15:04:00,37,United Kingdom,11,0,85.16,63.0,Medium
15584,2,173,330.42,2010-02-07 12:16:00,2010-11-05 11:34:00,93,United Kingdom,34,270,165.21,86.5,Medium
15586,3,1338,60.04,2010-01-08 10:02:00,2010-04-26 11:00:00,30,United Kingdom,227,108,20.013333333333332,446.0,Medium
15587,3,216,14.37,2010-08-05 08:44:00,2010-11-12 12:07:00,3,United Kingdom,27,99,4.79,72.0,Low
15588,1,96,24.15,2010-01-31 12:19:00,2010-01-31 12:19:00,4,United Kingdom,312,0,24.15,96.0,Low
15590,5,832,219.96,2010-04-12 10:09:00,2010-11-22 14:49:00,75,United Kingdom,17,224,43.992000000000004,166.4,High
15591,3,58,31.950000000000003,2010-02-04 09:20:00,2010-05-06 09:23:00,6,United Kingdom,217,91,10.65,19.333333333333332,Low
15595,1,144,8.8,2010-08-09 12:27:00,2010-08-09 12:27:00,4,United Kingdom,122,0,8.8,144.0,Low
15596,5,815,389.34,2010-07-28 11:46:00,2010-12-09 16:10:00,65,United Kingdom,0,134,77.868,163.0,High
15597,1,114,48.5,2010-05-13 13:10:00,2010-05-13 13:10:00,15,United Kingdom,210,0,48.5,114.0,Medium
15598,1,244,43.03,2010-10-08 09:20:00,2010-10-08 09:20:00,22,United Kingdom,62,0,43.03,244.0,Medium
15599,1,380,63.34,2010-09-20 10:15:00,2010-09-20 10:15:00,31,United Kingdom,80,0,63.34,380.0,Medium
15600,4,657,253.09,2010-04-25 11:50:00,2010-10-07 14:30:00,55,United Kingdom,63,165,63.2725,164.25,Medium
15601,17,6078,1066.98,2009-12-01 14:53:00,2010-12-02 10:39:00,161,United Kingdom,7,365,62.76352941176471,357.52941176470586,High
15602,8,1212,216.08,2009-12-02 09:35:00,2010-12-06 15:35:00,47,United Kingdom,3,369,27.01,151.5,High
15603,1,32,2.5,2010-03-01 16:02:00,2010-03-01 16:02:00,2,United Kingdom,283,0,2.5,32.0,Low
15605,5,271,220.02,2010-01-14 14:03:00,2010-12-01 13:38:00,37,United Kingdom,8,320,44.004000000000005,54.2,High
15606,8,723,278.93,2010-03-02 14:48:00,2010-11-14 15:27:00,47,United Kingdom,25,257,34.86625,90.375,High
15607,8,1268,239.37,2010-01-08 12:16:00,2010-06-14 11:55:00,83,United Kingdom,178,156,29.92125,158.5,High
